,Lat,Lon,SMS,SM1,SDS,SD1,
3681,34.05905,-118.32097,2.275,1.218,1.517,0.812,1.13775
3682,34.05868,-118.32097,2.271,1.216,1.514,0.81,1.1355
3683,34.1085,-118.32099,2.659,1.43,1.773,0.953,1.32975
3684,34.10973,-118.321,2.66,1.428,1.773,0.952,1.32975
3685,34.09273,-118.32101,2.301,1.251,1.534,0.834,1.1505
3686,34.11889,-118.32103,2.668,1.42,1.778,0.946,1.3335
3687,34.11199,-118.32104,2.662,1.426,1.775,0.951,1.33125
3688,34.05889,-118.32106,2.273,1.217,1.515,0.811,1.13625
3689,34.05973,-118.32107,2.281,1.222,1.521,0.814,1.14075
3690,34.10072,-118.3211,2.424,1.356,1.616,0.904,1.212
3691,34.11319,-118.32111,2.663,1.425,1.775,0.95,1.33125
3692,34.05208,-118.32113,2.208,1.178,1.472,0.785,1.104
3693,34.11533,-118.32114,2.664,1.423,1.776,0.949,1.332
3694,34.10835,-118.32116,2.658,1.429,1.772,0.953,1.329
3695,34.05428,-118.32117,2.229,1.19,1.486,0.794,1.1145
3696,34.11676,-118.32119,2.665,1.421,1.777,0.948,1.33275
3697,34.05195,-118.32119,2.206,1.177,1.471,0.785,1.10325
3698,34.11691,-118.32123,2.665,1.421,1.777,0.947,1.33275
3699,34.11507,-118.32123,2.664,1.423,1.776,0.949,1.332
3700,34.1166,-118.32124,2.665,1.421,1.777,0.948,1.33275
3701,34.1163,-118.32124,2.665,1.422,1.776,0.948,1.332
3702,34.11576,-118.32127,2.664,1.422,1.776,0.948,1.332
3703,34.10727,-118.32129,2.657,1.43,1.771,0.953,1.32825
3704,34.10712,-118.32129,2.657,1.43,1.771,0.954,1.32825
3705,34.10685,-118.32129,2.657,1.431,1.771,0.954,1.32825
3706,34.09144,-118.32129,2.282,1.236,1.521,0.824,1.14075
3707,34.11759,-118.32131,2.665,1.42,1.777,0.947,1.33275
3708,34.11718,-118.32133,2.665,1.421,1.777,0.947,1.33275
3709,34.11343,-118.32133,2.662,1.424,1.775,0.95,1.33125
3710,34.11184,-118.32141,2.66,1.426,1.773,0.95,1.32975
3711,34.10999,-118.3215,2.658,1.427,1.772,0.951,1.329
3712,34.09201,-118.3215,2.287,1.242,1.525,0.828,1.14375
3713,34.09173,-118.3215,2.284,1.239,1.523,0.826,1.14225
3714,34.11813,-118.32151,2.665,1.419,1.777,0.946,1.33275
3715,34.09327,-118.32151,2.304,1.257,1.536,0.838,1.152
3716,34.09188,-118.32152,2.286,1.24,1.524,0.827,1.143
3717,34.11893,-118.32153,2.665,1.419,1.777,0.946,1.33275
3718,34.10072,-118.32153,2.427,1.358,1.618,0.906,1.2135
3719,34.09244,-118.32154,2.293,1.247,1.528,0.831,1.146
3720,34.10019,-118.32157,2.401,1.343,1.601,0.895,1.20075
3721,34.05651,-118.32159,2.249,1.203,1.499,0.802,1.12425
3722,34.10581,-118.32164,2.654,1.431,1.769,0.954,1.32675
3723,34.04125,-118.32166,2.138,1.142,1.425,0.761,1.06875
3724,34.11502,-118.32167,2.662,1.422,1.774,0.948,1.3305
3725,34.04097,-118.32167,2.137,1.141,1.424,0.761,1.068
3726,34.11275,-118.32171,2.659,1.424,1.773,0.949,1.32975
3727,34.11444,-118.32172,2.661,1.422,1.774,0.948,1.3305
3728,34.11686,-118.32176,2.663,1.42,1.775,0.947,1.33125
3729,34.11409,-118.32178,2.66,1.423,1.774,0.948,1.3305
3730,34.11396,-118.32178,2.66,1.423,1.773,0.948,1.32975
3731,34.11645,-118.3218,2.662,1.42,1.775,0.947,1.33125
3732,34.11341,-118.3218,2.66,1.423,1.773,0.949,1.32975
3733,34.11424,-118.32181,2.66,1.422,1.773,0.948,1.32975
3734,34.11382,-118.32181,2.66,1.423,1.773,0.949,1.32975
3735,34.10526,-118.32181,2.653,1.431,1.769,0.954,1.32675
3736,34.11843,-118.32183,2.663,1.418,1.776,0.946,1.332
3737,34.11465,-118.32184,2.66,1.422,1.774,0.948,1.3305
3738,34.05248,-118.32185,2.21,1.18,1.473,0.786,1.10475
3739,34.11055,-118.32186,2.657,1.426,1.771,0.951,1.32825
3740,34.11871,-118.32187,2.664,1.418,1.776,0.945,1.332
3741,34.11183,-118.32187,2.658,1.425,1.772,0.95,1.329
3742,34.04788,-118.32189,2.174,1.16,1.449,0.773,1.08675
3743,34.10494,-118.32192,2.638,1.431,1.759,0.954,1.31925
3744,34.10828,-118.32193,2.655,1.428,1.77,0.952,1.3275
3745,34.03784,-118.32194,2.119,1.133,1.412,0.755,1.059
3746,34.09236,-118.32197,2.288,1.245,1.525,0.83,1.14375
3747,34.10953,-118.32199,2.656,1.427,1.77,0.951,1.3275
3748,34.08281,-118.32201,2.299,1.246,1.533,0.831,1.14975
3749,34.05223,-118.32201,2.207,1.178,1.471,0.785,1.10325
3750,34.10626,-118.32202,2.653,1.43,1.769,0.953,1.32675
3751,34.10849,-118.32204,2.655,1.427,1.77,0.952,1.3275
3752,34.10712,-118.32204,2.654,1.429,1.769,0.952,1.32675
3753,34.04725,-118.32204,2.17,1.158,1.447,0.772,1.08525
3754,34.05793,-118.32206,2.261,1.211,1.508,0.807,1.131
3755,34.10797,-118.32207,2.654,1.428,1.769,0.952,1.32675
3756,34.05316,-118.32207,2.216,1.183,1.477,0.789,1.10775
3757,34.00383,-118.32208,1.927,1.041,1.285,0.694,0.96375
3758,34.09276,-118.32209,2.293,1.25,1.529,0.833,1.14675
3759,34.05029,-118.32209,2.188,1.167,1.459,0.778,1.09425
3760,34.04166,-118.32213,2.139,1.143,1.426,0.762,1.0695
3761,34.11313,-118.32214,2.658,1.423,1.772,0.948,1.329
3762,34.04112,-118.32214,2.136,1.142,1.424,0.761,1.068
3763,34.11922,-118.32218,2.662,1.417,1.775,0.944,1.33125
3764,34.06104,-118.32221,2.291,1.228,1.527,0.819,1.14525
3765,34.00029,-118.32224,1.907,1.031,1.271,0.687,0.95325
3766,34.11544,-118.32228,2.659,1.42,1.773,0.947,1.32975
3767,34.11127,-118.32229,2.656,1.424,1.77,0.949,1.3275
3768,34.05661,-118.32229,2.248,1.203,1.499,0.802,1.12425
3769,34.03106,-118.3224,2.08,1.115,1.387,0.743,1.04025
3770,34.03106,-118.32243,2.08,1.115,1.387,0.743,1.04025
3771,34.05812,-118.32248,2.262,1.211,1.508,0.808,1.131
3772,34.08466,-118.32259,2.28,1.235,1.52,0.823,1.14
3773,34.10721,-118.32261,2.651,1.427,1.767,0.952,1.32525
3774,34.09423,-118.32261,2.311,1.268,1.541,0.845,1.15575
3775,34.10613,-118.32263,2.65,1.428,1.767,0.952,1.32525
3776,34.10667,-118.32264,2.651,1.428,1.767,0.952,1.32525
3777,34.09465,-118.32266,2.318,1.273,1.545,0.849,1.15875
3778,34.10938,-118.32268,2.653,1.425,1.768,0.95,1.326
3779,34.10642,-118.32275,2.65,1.428,1.767,0.952,1.32525
3780,34.08686,-118.32276,2.264,1.225,1.509,0.817,1.13175
3781,34.08595,-118.32276,2.269,1.229,1.513,0.819,1.13475
3782,34.08777,-118.32277,2.258,1.222,1.505,0.815,1.12875
3783,33.99985,-118.32278,1.904,1.03,1.269,0.687,0.95175
3784,34.08595,-118.32293,2.267,1.228,1.511,0.819,1.13325
3785,34.0901,-118.32294,2.244,1.214,1.496,0.809,1.122
3786,34.05949,-118.32301,2.274,1.218,1.516,0.812,1.137
3787,34.04826,-118.32301,2.174,1.16,1.449,0.773,1.08675
3788,34.04826,-118.32301,2.174,1.16,1.449,0.773,1.08675
3789,34.05023,-118.32302,2.186,1.166,1.457,0.777,1.09275
3790,34.04563,-118.32306,2.159,1.153,1.44,0.769,1.08
3791,34.08648,-118.32309,2.262,1.225,1.508,0.817,1.131
3792,34.08466,-118.32309,2.273,1.232,1.515,0.821,1.13625
3793,34.08466,-118.32309,2.273,1.232,1.515,0.821,1.13625
3794,34.08868,-118.3231,2.248,1.217,1.499,0.811,1.12425
3795,34.06032,-118.32314,2.281,1.223,1.521,0.815,1.14075
3796,34.05917,-118.32316,2.271,1.217,1.514,0.811,1.1355
3797,34.04165,-118.32318,2.137,1.142,1.425,0.762,1.06875
3798,34.08441,-118.32319,2.273,1.232,1.515,0.821,1.13625
3799,34.06016,-118.32323,2.28,1.222,1.52,0.815,1.14
3800,34.00978,-118.32327,1.955,1.057,1.303,0.705,0.97725
3801,34.04083,-118.3233,2.133,1.14,1.422,0.76,1.0665
3802,34.03715,-118.3233,2.112,1.13,1.408,0.754,1.056
3803,34.09527,-118.32334,2.326,1.282,1.55,0.855,1.1625
3804,34.09465,-118.32334,2.315,1.273,1.543,0.849,1.15725
3805,34.04595,-118.32334,2.161,1.154,1.44,0.769,1.08
3806,34.03088,-118.32334,2.078,1.114,1.385,0.742,1.03875
3807,34.05218,-118.32337,2.204,1.177,1.469,0.785,1.10175
3808,34.08804,-118.32338,2.248,1.218,1.499,0.812,1.12425
3809,34.03677,-118.32338,2.11,1.129,1.407,0.753,1.05525
3810,34.00397,-118.3234,1.927,1.041,1.284,0.694,0.963
3811,34.08647,-118.32342,2.257,1.223,1.505,0.816,1.12875
3812,34.08686,-118.32343,2.255,1.222,1.503,0.815,1.12725
3813,34.05869,-118.3235,2.265,1.214,1.51,0.809,1.1325
3814,34.10832,-118.32357,2.648,1.424,1.765,0.95,1.32375
3815,34.08505,-118.32358,2.263,1.227,1.509,0.818,1.13175
3816,34.0901,-118.3236,2.235,1.212,1.49,0.808,1.1175
3817,34.10608,-118.32367,2.646,1.426,1.764,0.951,1.323
3818,34.09158,-118.32368,2.26,1.232,1.507,0.821,1.13025
3819,34.10801,-118.32369,2.647,1.424,1.765,0.95,1.32375
3820,34.09368,-118.32369,2.297,1.26,1.531,0.84,1.14825
3821,34.05842,-118.32374,2.262,1.212,1.508,0.808,1.131
3822,34.00694,-118.32374,1.943,1.049,1.295,0.699,0.97125
3823,34.08647,-118.32375,2.253,1.221,1.502,0.814,1.1265
3824,34.08505,-118.32375,2.261,1.226,1.507,0.817,1.13025
3825,34.08919,-118.32376,2.236,1.212,1.491,0.808,1.11825
3826,34.08867,-118.32376,2.239,1.214,1.493,0.809,1.11975
3827,34.08776,-118.32376,2.245,1.217,1.497,0.811,1.12275
3828,34.08738,-118.32376,2.247,1.218,1.498,0.812,1.1235
3829,34.08689,-118.32381,2.249,1.22,1.499,0.813,1.12425
3830,34.09501,-118.32382,2.32,1.279,1.547,0.852,1.16025
3831,34.10662,-118.32386,2.645,1.425,1.764,0.95,1.323
3832,34.08557,-118.32391,2.256,1.224,1.504,0.816,1.128
3833,34.08504,-118.32391,2.259,1.225,1.506,0.817,1.1295
3834,34.08829,-118.32392,2.239,1.215,1.493,0.81,1.11975
3835,34.08647,-118.32392,2.25,1.221,1.5,0.814,1.125
3836,34.08895,-118.32393,2.235,1.212,1.49,0.808,1.1175
3837,34.08867,-118.32393,2.237,1.213,1.491,0.809,1.11825
3838,34.03841,-118.32398,2.118,1.133,1.412,0.756,1.059
3839,34.09464,-118.32402,2.313,1.273,1.542,0.849,1.1565
3840,34.00341,-118.32404,1.923,1.04,1.282,0.693,0.9615
3841,34.08985,-118.32405,2.229,1.209,1.486,0.806,1.1145
3842,34.08686,-118.32408,2.246,1.218,1.497,0.812,1.12275
3843,34.08647,-118.32408,2.248,1.22,1.499,0.813,1.12425
3844,34.08603,-118.32408,2.251,1.221,1.5,0.814,1.125
3845,34.08958,-118.32409,2.23,1.21,1.486,0.807,1.1145
3846,34.08868,-118.3241,2.235,1.213,1.49,0.808,1.1175
3847,34.08739,-118.3241,2.242,1.217,1.495,0.811,1.12125
3848,34.09288,-118.32411,2.28,1.249,1.52,0.833,1.14
3849,34.08926,-118.32411,2.231,1.211,1.487,0.807,1.11525
3850,34.04998,-118.32417,2.181,1.164,1.454,0.776,1.0905
3851,34.08732,-118.32425,2.241,1.216,1.494,0.811,1.1205
3852,34.08958,-118.32426,2.227,1.209,1.485,0.806,1.11375
3853,34.08777,-118.32426,2.238,1.215,1.492,0.81,1.119
3854,34.08681,-118.32426,2.243,1.218,1.496,0.812,1.122
3855,34.03093,-118.32428,2.077,1.113,1.384,0.742,1.038
3856,33.98113,-118.32429,1.837,1,1.225,0.667,0.91875
3857,34.08638,-118.32434,2.245,1.219,1.497,0.812,1.12275
3858,34.08638,-118.32434,2.245,1.219,1.497,0.812,1.12275
3859,34.04873,-118.32446,2.173,1.16,1.449,0.774,1.08675
3860,34.04463,-118.32457,2.151,1.15,1.434,0.766,1.0755
3861,34.05927,-118.32458,2.268,1.216,1.512,0.811,1.134
3862,34.0901,-118.32462,2.222,1.208,1.481,0.805,1.11075
3863,34.09323,-118.32464,2.283,1.253,1.522,0.835,1.1415
3864,34.05903,-118.32465,2.266,1.214,1.51,0.81,1.1325
3865,34.03151,-118.32465,2.079,1.115,1.386,0.743,1.0395
3866,34.05888,-118.32473,2.264,1.214,1.509,0.809,1.13175
3867,34.05068,-118.32473,2.186,1.167,1.457,0.778,1.09275
3868,34.08867,-118.32478,2.226,1.21,1.484,0.806,1.113
3869,34.08685,-118.32478,2.236,1.215,1.491,0.81,1.11825
3870,34.08647,-118.32478,2.238,1.216,1.492,0.811,1.119
3871,34.0901,-118.32479,2.22,1.207,1.48,0.805,1.11
3872,34.08919,-118.32479,2.223,1.208,1.482,0.805,1.1115
3873,34.09191,-118.3248,2.256,1.234,1.504,0.822,1.128
3874,34.05856,-118.32484,2.261,1.212,1.507,0.808,1.13025
3875,34.10579,-118.32486,2.641,1.424,1.76,0.949,1.32
3876,34.10757,-118.32489,2.642,1.422,1.761,0.948,1.32075
3877,34.09324,-118.32489,2.281,1.253,1.521,0.835,1.14075
3878,34.05117,-118.32489,2.191,1.17,1.46,0.78,1.095
3879,34.08982,-118.3249,2.217,1.206,1.478,0.804,1.1085
3880,34.08686,-118.32494,2.234,1.214,1.489,0.809,1.11675
3881,34.08647,-118.32494,2.236,1.215,1.491,0.81,1.11825
3882,34.08866,-118.32495,2.223,1.209,1.482,0.806,1.1115
3883,34.10876,-118.32496,2.642,1.421,1.761,0.947,1.32075
3884,34.08731,-118.32496,2.231,1.213,1.487,0.808,1.11525
3885,34.04314,-118.32501,2.142,1.145,1.428,0.764,1.071
3886,34.05939,-118.32502,2.268,1.216,1.512,0.811,1.134
3887,33.99295,-118.32503,1.878,1.019,1.252,0.679,0.939
3888,34.04497,-118.32506,2.152,1.15,1.435,0.767,1.07625
3889,34.03921,-118.32508,2.121,1.135,1.414,0.757,1.0605
3890,34.00348,-118.3251,1.923,1.04,1.282,0.693,0.9615
3891,34.08647,-118.32511,2.234,1.214,1.489,0.809,1.11675
3892,34.04483,-118.32513,2.151,1.15,1.434,0.767,1.0755
3893,34.0035,-118.32519,1.923,1.04,1.282,0.693,0.9615
3894,34.0832,-118.3252,2.251,1.222,1.501,0.815,1.12575
3895,34.08413,-118.32526,2.245,1.219,1.497,0.813,1.12275
3896,34.08647,-118.32527,2.231,1.213,1.488,0.809,1.116
3897,34.08504,-118.32527,2.24,1.217,1.493,0.811,1.11975
3898,34.09593,-118.32528,2.335,1.293,1.557,0.862,1.16775
3899,34.08919,-118.32528,2.216,1.206,1.477,0.804,1.10775
3900,34.08828,-118.32528,2.221,1.208,1.481,0.806,1.11075
3901,34.08738,-118.32528,2.226,1.211,1.484,0.807,1.113
3902,34.08686,-118.32529,2.229,1.212,1.486,0.808,1.1145
3903,34.04332,-118.32529,2.142,1.146,1.428,0.764,1.071
3904,34.05874,-118.32535,2.261,1.212,1.507,0.808,1.13025
3905,34.08529,-118.3254,2.236,1.216,1.491,0.81,1.11825
3906,34.10668,-118.32541,2.639,1.422,1.759,0.948,1.31925
3907,34.09556,-118.32544,2.327,1.288,1.551,0.858,1.16325
3908,34.08647,-118.32544,2.229,1.212,1.486,0.808,1.1145
3909,34.00688,-118.32551,1.941,1.049,1.294,0.699,0.9705
3910,34.03299,-118.32552,2.086,1.118,1.391,0.746,1.04325
3911,34.08957,-118.32554,2.21,1.204,1.474,0.803,1.1055
3912,34.10644,-118.3256,2.638,1.422,1.759,0.948,1.31925
3913,34.08465,-118.3256,2.237,1.216,1.491,0.811,1.11825
3914,34.0923,-118.32562,2.257,1.238,1.504,0.825,1.128
3915,34.0901,-118.32562,2.209,1.204,1.473,0.803,1.10475
3916,34.05049,-118.32567,2.182,1.166,1.455,0.777,1.09125
3917,34.03916,-118.32567,2.119,1.135,1.413,0.756,1.05975
3918,34.03895,-118.32567,2.118,1.134,1.412,0.756,1.059
3919,34.09008,-118.32579,2.206,1.203,1.471,0.802,1.10325
3920,34.09232,-118.32581,2.255,1.238,1.504,0.825,1.128
3921,34.08957,-118.32594,2.205,1.202,1.47,0.802,1.1025
3922,34.08828,-118.32594,2.212,1.205,1.475,0.804,1.10625
3923,34.01061,-118.32602,1.962,1.059,1.308,0.706,0.981
3924,33.97788,-118.32603,1.824,0.994,1.216,0.663,0.912
3925,33.98085,-118.32618,1.835,0.999,1.223,0.666,0.91725
3926,34.04375,-118.32621,2.143,1.146,1.429,0.764,1.07175
3927,34.0078,-118.32622,1.946,1.051,1.297,0.701,0.97275
3928,34.05839,-118.32634,2.255,1.209,1.504,0.806,1.128
3929,34.03873,-118.32636,2.116,1.133,1.41,0.755,1.0575
3930,33.9841,-118.32648,1.846,1.005,1.231,0.67,0.92325
3931,33.98228,-118.32649,1.84,1.002,1.226,0.668,0.9195
3932,34.08504,-118.32664,2.22,1.209,1.48,0.806,1.11
3933,34.10471,-118.32672,2.632,1.421,1.755,0.948,1.31625
3934,34.03903,-118.32673,2.116,1.134,1.411,0.756,1.05825
3935,34.00738,-118.32676,1.943,1.05,1.295,0.7,0.97125
3936,34.00368,-118.3268,1.922,1.04,1.282,0.693,0.9615
3937,34.0815,-118.32683,2.237,1.214,1.491,0.81,1.11825
3938,33.98378,-118.32689,1.845,1.004,1.23,0.669,0.9225
3939,33.98328,-118.32689,1.843,1.003,1.229,0.669,0.92175
3940,33.98345,-118.3269,1.844,1.003,1.229,0.669,0.92175
3941,34.04634,-118.32709,2.155,1.153,1.437,0.768,1.07775
3942,34.10987,-118.3271,2.633,1.415,1.756,0.943,1.317
3943,34.10912,-118.32713,2.633,1.416,1.755,0.944,1.31625
3944,34.02069,-118.32715,1.992,1.085,1.328,0.724,0.996
3945,34.10927,-118.32736,2.632,1.415,1.755,0.944,1.31625
3946,34.03005,-118.32739,2.067,1.11,1.378,0.74,1.0335
3947,34.0913,-118.32745,2.216,1.218,1.477,0.812,1.10775
3948,34.04649,-118.32747,2.155,1.153,1.437,0.769,1.07775
3949,33.98375,-118.3275,1.844,1.004,1.229,0.669,0.92175
3950,33.98125,-118.32751,1.835,1,1.224,0.667,0.918
3951,33.9835,-118.32755,1.843,1.003,1.229,0.669,0.92175
3952,34.00845,-118.32763,1.948,1.053,1.299,0.702,0.97425
3953,34.0002,-118.32778,1.902,1.031,1.268,0.687,0.951
3954,33.9892,-118.32782,1.863,1.013,1.242,0.675,0.9315
3955,34.10472,-118.32794,2.627,1.419,1.751,0.946,1.31325
3956,33.97695,-118.32797,1.82,0.993,1.213,0.662,0.90975
3957,34.09171,-118.32802,2.221,1.223,1.48,0.815,1.11
3958,34.08405,-118.32803,2.206,1.202,1.47,0.801,1.1025
3959,34.08391,-118.32803,2.206,1.202,1.471,0.801,1.10325
3960,33.9857,-118.32807,1.851,1.007,1.234,0.671,0.9255
3961,34.10723,-118.3281,2.628,1.416,1.752,0.944,1.314
3962,34.11008,-118.32829,2.628,1.412,1.752,0.942,1.314
3963,33.98492,-118.32831,1.848,1.006,1.232,0.67,0.924
3964,33.98204,-118.32832,1.838,1.001,1.225,0.667,0.91875
3965,33.98121,-118.32832,1.835,1,1.223,0.666,0.91725
3966,33.98154,-118.32833,1.836,1,1.224,0.667,0.918
3967,33.98097,-118.32833,1.834,0.999,1.223,0.666,0.91725
3968,34.04557,-118.32835,2.148,1.15,1.432,0.767,1.074
3969,33.97667,-118.32836,1.819,0.992,1.212,0.662,0.909
3970,34.1043,-118.32841,2.625,1.418,1.75,0.946,1.3125
3971,34.09239,-118.3285,2.235,1.234,1.49,0.823,1.1175
3972,34.1046,-118.32856,2.624,1.418,1.75,0.945,1.3125
3973,34.10444,-118.32856,2.624,1.418,1.75,0.945,1.3125
3974,34.09192,-118.32859,2.221,1.226,1.481,0.817,1.11075
3975,34.03005,-118.32862,2.065,1.109,1.377,0.74,1.03275
3976,33.97414,-118.32872,1.81,0.988,1.206,0.659,0.9045
3977,34.03166,-118.32877,2.073,1.114,1.382,0.742,1.0365
3978,34.10431,-118.32895,2.623,1.417,1.748,0.945,1.311
3979,34.03303,-118.32895,2.08,1.117,1.387,0.745,1.04025
3980,33.97664,-118.32901,1.818,0.992,1.212,0.661,0.909
3981,33.98523,-118.32906,1.848,1.006,1.232,0.671,0.924
3982,33.97424,-118.32908,1.81,0.988,1.207,0.659,0.90525
3983,34.1083,-118.32912,2.624,1.413,1.749,0.942,1.31175
3984,34.11004,-118.32924,2.624,1.41,1.749,0.94,1.31175
3985,34.10843,-118.32934,2.623,1.412,1.749,0.941,1.31175
3986,34.03302,-118.32934,2.08,1.117,1.386,0.745,1.0395
3987,34.00604,-118.3294,1.933,1.046,1.289,0.697,0.96675
3988,34.10636,-118.32942,2.622,1.414,1.748,0.943,1.311
3989,34.04352,-118.32949,2.135,1.144,1.423,0.763,1.06725
3990,34.08404,-118.32952,2.185,1.192,1.456,0.795,1.092
3991,34.09281,-118.32966,2.238,1.24,1.492,0.827,1.119
3992,34.10859,-118.32967,2.622,1.411,1.748,0.941,1.311
3993,33.97487,-118.32976,1.812,0.989,1.208,0.66,0.906
3994,33.98409,-118.32977,1.844,1.004,1.229,0.67,0.92175
3995,33.98409,-118.32977,1.844,1.004,1.229,0.67,0.92175
3996,33.97714,-118.32977,1.82,0.993,1.213,0.662,0.90975
3997,34.08818,-118.3299,2.159,1.187,1.439,0.792,1.07925
3998,34.03178,-118.32995,2.072,1.113,1.381,0.742,1.03575
3999,34.10675,-118.33,2.619,1.412,1.746,0.942,1.3095
4000,34.04252,-118.33003,2.129,1.141,1.419,0.761,1.06425
4001,34.08891,-118.33005,2.154,1.187,1.436,0.791,1.077
4002,34.03645,-118.33005,2.097,1.125,1.398,0.75,1.0485
4003,34.03178,-118.33012,2.072,1.113,1.381,0.742,1.03575
4004,33.9826,-118.3302,1.838,1.002,1.226,0.668,0.9195
4005,33.97297,-118.33026,1.805,0.986,1.203,0.657,0.90225
4006,33.98568,-118.33029,1.849,1.007,1.233,0.671,0.92475
4007,34.09319,-118.33033,2.249,1.248,1.499,0.832,1.12425
4008,34.03178,-118.33045,2.071,1.113,1.381,0.742,1.03575
4009,34.09209,-118.33046,2.216,1.227,1.477,0.818,1.10775
4010,34.09277,-118.33048,2.237,1.241,1.491,0.827,1.11825
4011,34.03118,-118.3305,2.068,1.112,1.379,0.741,1.03425
4012,33.97298,-118.33059,1.804,0.986,1.203,0.657,0.90225
4013,34.09996,-118.33061,2.46,1.378,1.64,0.919,1.23
4014,34.04145,-118.33061,2.122,1.138,1.415,0.759,1.06125
4015,34.08822,-118.33065,2.159,1.188,1.439,0.792,1.07925
4016,34.08808,-118.33065,2.159,1.188,1.44,0.792,1.08
4017,34.08808,-118.33065,2.159,1.188,1.44,0.792,1.08
4018,34.0892,-118.33066,2.155,1.188,1.437,0.792,1.07775
4019,34.09206,-118.33067,2.216,1.228,1.478,0.818,1.1085
4020,34.08961,-118.33067,2.154,1.188,1.436,0.792,1.077
4021,34.08948,-118.33067,2.154,1.188,1.436,0.792,1.077
4022,34.09219,-118.33068,2.22,1.23,1.48,0.82,1.11
4023,34.04248,-118.33079,2.127,1.141,1.418,0.76,1.0635
4024,34.04248,-118.33079,2.127,1.141,1.418,0.76,1.0635
4025,34.04248,-118.33079,2.127,1.141,1.418,0.76,1.0635
4026,34.04248,-118.33079,2.127,1.141,1.418,0.76,1.0635
4027,34.04248,-118.33079,2.127,1.141,1.418,0.76,1.0635
4028,34.02383,-118.33082,2.011,1.092,1.341,0.728,1.00575
4029,33.96882,-118.33087,1.79,0.979,1.193,0.653,0.89475
4030,33.97872,-118.33089,1.824,0.995,1.216,0.664,0.912
4031,33.9717,-118.33109,1.8,0.984,1.2,0.656,0.9
4032,34.00747,-118.33113,1.939,1.05,1.293,0.7,0.96975
4033,34.00725,-118.33114,1.938,1.049,1.292,0.699,0.969
4034,34.1096,-118.33115,2.615,1.407,1.744,0.938,1.308
4035,34.09319,-118.33118,2.254,1.251,1.503,0.834,1.12725
4036,33.98129,-118.33127,1.833,1,1.222,0.666,0.9165
4037,34.10646,-118.33128,2.614,1.41,1.742,0.94,1.3065
4038,33.98358,-118.33128,1.841,1.003,1.227,0.669,0.92025
4039,34.09158,-118.33129,2.205,1.221,1.47,0.814,1.1025
4040,34.08808,-118.33129,2.16,1.188,1.44,0.792,1.08
4041,34.08947,-118.3313,2.157,1.19,1.438,0.793,1.0785
4042,34.08667,-118.3313,2.164,1.187,1.443,0.791,1.08225
4043,33.98391,-118.3313,1.842,1.004,1.228,0.669,0.921
4044,34.09172,-118.33131,2.21,1.224,1.473,0.816,1.10475
4045,34.09002,-118.33131,2.157,1.191,1.438,0.794,1.0785
4046,33.98259,-118.33131,1.838,1.002,1.225,0.668,0.91875
4047,33.98228,-118.33131,1.837,1.001,1.224,0.667,0.918
4048,34.08935,-118.33132,2.158,1.19,1.438,0.793,1.0785
4049,34.0892,-118.33132,2.158,1.19,1.439,0.793,1.07925
4050,34.08877,-118.33132,2.159,1.189,1.439,0.793,1.07925
4051,33.98646,-118.33133,1.851,1.008,1.234,0.672,0.9255
4052,33.9674,-118.33135,1.784,0.977,1.19,0.651,0.8925
4053,34.10624,-118.33136,2.613,1.41,1.742,0.94,1.3065
4054,34.0961,-118.33141,2.347,1.308,1.564,0.872,1.173
4055,34.0946,-118.33141,2.3,1.279,1.533,0.853,1.14975
4056,34.09184,-118.33152,2.215,1.227,1.476,0.818,1.107
4057,34.05015,-118.33155,2.166,1.16,1.444,0.773,1.083
4058,34.08952,-118.33158,2.158,1.191,1.439,0.794,1.07925
4059,34.00261,-118.33164,1.913,1.037,1.275,0.691,0.95625
4060,34.10423,-118.33169,2.611,1.412,1.741,0.941,1.30575
4061,34.08584,-118.33174,2.165,1.186,1.443,0.79,1.08225
4062,34.08515,-118.33174,2.166,1.185,1.444,0.79,1.083
4063,34.08487,-118.33174,2.166,1.184,1.444,0.789,1.083
4064,34.08459,-118.33174,2.167,1.184,1.444,0.789,1.083
4065,34.03291,-118.33174,2.075,1.116,1.383,0.744,1.03725
4066,34.08863,-118.33176,2.16,1.19,1.44,0.793,1.08
4067,34.08808,-118.33176,2.161,1.189,1.441,0.793,1.08075
4068,34.08794,-118.33176,2.161,1.189,1.441,0.793,1.08075
4069,34.08794,-118.33176,2.161,1.189,1.441,0.793,1.08075
4070,34.08767,-118.33176,2.162,1.188,1.441,0.792,1.08075
4071,34.08933,-118.33177,2.159,1.191,1.44,0.794,1.08
4072,34.09599,-118.33178,2.346,1.308,1.564,0.872,1.173
4073,34.08975,-118.33178,2.159,1.192,1.439,0.794,1.07925
4074,34.08947,-118.33178,2.159,1.191,1.44,0.794,1.08
4075,34.10549,-118.3318,2.611,1.41,1.741,0.94,1.30575
4076,34.09663,-118.33184,2.366,1.321,1.578,0.88,1.1835
4077,34.10622,-118.33185,2.611,1.409,1.741,0.939,1.30575
4078,34.09172,-118.33185,2.213,1.226,1.475,0.817,1.10625
4079,34.09729,-118.33187,2.387,1.333,1.592,0.889,1.194
4080,34.10454,-118.33191,2.61,1.411,1.74,0.941,1.305
4081,33.98407,-118.33191,1.843,1.004,1.228,0.669,0.921
4082,33.98341,-118.33191,1.84,1.003,1.227,0.669,0.92025
